id;street_name;street_name_ua;number
39707;Панаса Мирного;Панаса Мирного;18
39708;Панаса Мирного;Панаса Мирного;20
39709;Панаса Мирного;Панаса Мирного;22
39710;Панаса Мирного;Панаса Мирного;24
39711;Панаса Мирного;Панаса Мирного;26
39712;Панаса Мирного;Панаса Мирного;32
39713;Панаса Мирного;Панаса Мирного;34
39714;Пантелеймоновская;Пантелеймонівська;3
39715;Пантелеймоновская;Пантелеймонівська;3 киоск
39716;Пантелеймоновская;Пантелеймонівська;3а
39717;Пантелеймоновская;Пантелеймонівська;3/5
39718;Пантелеймоновская;Пантелеймонівська;3/5а
39719;Пантелеймоновская;Пантелеймонівська;4
39720;Пантелеймоновская;Пантелеймонівська;5
39721;Пантелеймоновская;Пантелеймонівська;6
39722;Пантелеймоновская;Пантелеймонівська;7
39723;Пантелеймоновская;Пантелеймонівська;8
39724;Пантелеймоновская;Пантелеймонівська;9
39725;Пантелеймоновская;Пантелеймонівська;10
39726;Пантелеймоновская;Пантелеймонівська;11
39727;Пантелеймоновская;Пантелеймонівська;12
39728;Пантелеймоновская;Пантелеймонівська;13
39729;Пантелеймоновская;Пантелеймонівська;14
39730;Пантелеймоновская;Пантелеймонівська;15
39731;Пантелеймоновская;Пантелеймонівська;15а
39732;Пантелеймоновская;Пантелеймонівська;16
39733;Пантелеймоновская;Пантелеймонівська;17
39734;Пантелеймоновская;Пантелеймонівська;17а
39735;Пантелеймоновская;Пантелеймонівська;17Б
39736;Пантелеймоновская;Пантелеймонівська;17Б/1
39737;Пантелеймоновская;Пантелеймонівська;17в
39738;Пантелеймоновская;Пантелеймонівська;18
39739;Пантелеймоновская;Пантелеймонівська;19
39740;Пантелеймоновская;Пантелеймонівська;20
39741;Пантелеймоновская;Пантелеймонівська;21
